payload_size_bytes,payload_size_label,channels,logical_block_size_bytes,logical_block_size_label,read_path_speedup,write_path_speedup,logical_blocks,cold_read_latency_ms,write_latency_ms,roundtrip_latency_ms,cold_read_throughput_bytes_per_s,write_throughput_bytes_per_s,meets_read_500_MBps_target,meets_write_500_MBps_target,meets_roundtrip_target,meets_all_targets
1073741824,1024 MB,512,4194304,4 MB,128,64,256,650.9706511789407,2385.652511899791,3036.6231630787315,1649447363.034569,450083077.3317176,True,False,True,False
1073741824,1024 MB,512,4194304,4 MB,128,128,256,650.9706511789407,1200.8262559498953,1851.796907128836,1649447363.034569,894169176.164984,True,True,True,True
1073741824,1024 MB,512,4194304,4 MB,128,256,256,646.9706511789407,604.4131279749477,1251.3837791538883,1659645336.3740327,1776503147.1065361,True,True,True,True
1073741824,1024 MB,512,4194304,4 MB,256,1,256,354.97065117894067,151669.76076158657,152024.7314127655,3024874931.0227532,7079471.996318642,True,False,False,False
1073741824,1024 MB,512,4194304,4 MB,256,2,256,354.97065117894067,75840.88038079327,76195.85103197221,3024874931.0227532,14157823.836020838,True,False,False,False
1073741824,1024 MB,512,4194304,4 MB,256,4,256,354.97065117894067,37926.440190396635,38281.410841575576,3024874931.0227532,28311168.108835127,True,False,False,False
1073741824,1024 MB,512,4194304,4 MB,256,8,256,354.97065117894067,18969.220095198325,19324.190746377266,3024874931.0227532,56604426.46620965,True,False,False,False
1073741824,1024 MB,512,4194304,4 MB,256,16,256,354.97065117894067,9490.610047599162,9845.580698778103,3024874931.0227532,113137281.86225756,True,False,False,False
1073741824,1024 MB,512,4194304,4 MB,256,32,256,354.97065117894067,4751.30502379958,5106.275674978521,3024874931.0227532,225988821.72825378,True,False,False,False
1073741824,1024 MB,512,4194304,4 MB,256,64,256,354.97065117894067,2381.652511899791,2736.6231630787315,3024874931.0227532,450838994.6203782,True,False,True,False
1073741824,1024 MB,512,4194304,4 MB,256,128,256,354.97065117894067,1196.8262559498953,1551.796907128836,3024874931.0227532,897157643.9453981,True,True,True,True
1073741824,1024 MB,512,4194304,4 MB,256,256,256,354.97065117894067,604.4131279749477,959.3837791538883,3024874931.0227532,1776503147.1065361,True,True,True,True
1073741824,1024 MB,512,16777216,16 MB,1,1,64,303162.9706511789,610735.0430463463,913898.0136975253,3541797.409141546,1758113.9910429504,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,2,64,301114.9706511789,305371.5215231731,606486.492174352,3565886.5505025205,3516181.9237244073,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,4,64,300090.9706511789,152689.76076158654,452780.73141276545,3578054.4201981365,7032179.621242358,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,8,64,299578.9706511789,76348.8803807933,375927.8510319722,3584169.54857033,14063622.395569742,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,16,64,299322.9706511789,38178.44019039665,337501.4108415756,3587234.957825215,28124297.86668151,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,32,64,299194.9706511789,19093.22009519832,318288.1907463772,3588769.629593268,56236811.73978773,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,64,64,299130.9706511789,9550.610047599164,308681.5806987781,3589537.457998979,112426517.11760733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,128,64,299098.9706511789,4779.305023799581,303878.2756749785,3589921.495424471,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,1,256,64,299082.9706511789,2393.6525118997906,301476.6231630787,3590113.5449544108,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,1,64,151610.97065117894,608687.0430463463,760298.0136975253,7082217.199640694,1764029.3748100102,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,2,64,151610.97065117894,305371.5215231731,456982.49217435205,7082217.199640694,3516181.9237244073,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,4,64,150586.97065117894,152689.76076158654,303276.73141276545,7130376.681042516,7032179.621242358,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,8,64,150074.97065117894,76348.8803807933,226423.85103197224,7154702.875109741,14063622.395569742,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,16,64,149818.97065117894,38178.44019039665,187997.4108415756,7166928.3224484,28124297.86668151,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,32,64,149690.97065117894,19093.22009519832,168784.19074637725,7173056.726996001,56236811.73978773,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,64,64,149626.97065117894,9550.610047599164,159177.5806987781,7176124.861226948,112426517.11760733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,128,64,149594.97065117894,4779.305023799581,154374.27567497853,7177659.912803612,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,2,256,64,149578.97065117894,2393.6525118997906,151972.62316307874,7178427.684891527,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,1,64,75834.97065117894,607663.0430463463,683498.0136975253,14158927.138495669,1767002.019107662,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,2,64,75834.97065117894,304347.5215231731,380182.49217435205,14158927.138495669,3528012.380801481,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,4,64,75834.97065117894,152689.76076158654,228524.73141276548,14158927.138495669,7032179.621242358,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,8,64,75322.97065117894,76348.8803807933,151671.85103197224,14255170.962023046,14063622.395569742,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,16,64,75066.97065117894,38178.44019039665,113245.41084157559,14303785.202542162,28124297.86668151,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,32,64,74938.97065117894,19093.22009519832,94032.19074637727,14328216.876609953,56236811.73978773,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,64,64,74874.97065117894,9550.610047599164,84425.58069877811,14340464.03840685,112426517.11760733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,128,64,74842.97065117894,4779.305023799581,79622.27567497852,14346595.47393428,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,4,256,64,74826.97065117894,2393.6525118997906,77220.62316307874,14349663.158294417,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,1,64,37946.97065117894,607151.0430463463,645098.0136975253,28295850.90915922,1768492.1014259658,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,2,64,37946.97065117894,303835.5215231731,341782.49217435205,28295850.90915922,3533957.5129898274,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,4,64,37946.97065117894,152177.76076158654,190124.73141276548,28295850.90915922,7055839.2936416445,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,8,64,37946.97065117894,76348.8803807933,114295.85103197224,28295850.90915922,14063622.395569742,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,16,64,37690.97065117894,38178.44019039665,75869.41084157559,28488038.52618251,28124297.86668151,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,32,64,37562.97065117894,19093.22009519832,56656.190746377266,28585114.685712423,56236811.73978773,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,64,64,37498.97065117894,9550.610047599164,47049.5806987781,28633901.28726753,112426517.11760733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,128,64,37466.97065117894,4779.305023799581,42246.27567497852,28658357.089945663,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,8,256,64,37450.97065117894,2393.6525118997906,39844.62316307873,28670600.66348905,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,1,64,19002.97065117894,606895.0430463463,625898.0136975253,56503893.191740796,1769238.085403183,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,2,64,19002.97065117894,303579.5215231731,322582.49217435205,56503893.191740796,3536937.5991260274,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,4,64,19002.97065117894,151921.76076158654,170924.73141276548,56503893.191740796,7067728.932427539,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,8,64,19002.97065117894,76092.8803807933,95095.85103197224,56503893.191740796,14110936.773935352,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,16,64,19002.97065117894,38178.44019039665,57181.41084157559,56503893.191740796,28124297.86668151,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,32,64,18874.97065117894,19093.22009519832,37968.190746377266,56887072.50694101,56236811.73978773,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,64,64,18810.97065117894,9550.610047599164,28361.580698778103,57080617.683740065,112426517.11760733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,128,64,18778.97065117894,4779.305023799581,23558.275674978522,57177884.983413115,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,16,256,64,18762.97065117894,2393.6525118997906,21156.62316307873,57226643.04932616,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,1,64,9530.97065117894,606767.0430463463,616298.0136975253,112658181.76317464,1769611.3134443676,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,2,64,9530.97065117894,303451.5215231731,312982.49217435205,112658181.76317464,3538429.527755733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,4,64,9530.97065117894,151793.76076158654,161324.73141276548,112658181.76317464,7073688.790716915,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,8,64,9530.97065117894,75964.8803807933,85495.85103197224,112658181.76317464,14134713.549440159,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,16,64,9530.97065117894,38050.44019039665,47581.41084157559,112658181.76317464,28218906.762371596,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,32,64,9530.97065117894,19093.22009519832,28624.190746377262,112658181.76317464,56236811.73978773,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,64,64,9466.97065117894,9550.610047599164,19017.580698778103,113419790.08525655,112426517.11760733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,128,64,9434.97065117894,4779.305023799581,14214.275674978522,113804468.8952828,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,32,256,64,9418.97065117894,2393.6525118997906,11812.623163078732,113997788.48080425,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,1,64,4794.970651178941,606703.0430463463,611498.0136975253,223930843.817782,1769797.9865216804,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,2,64,4794.970651178941,303387.5215231731,308182.49217435205,223930843.817782,3539175.9641570705,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,4,64,4794.970651178941,151729.76076158654,156524.73141276548,223930843.817782,7076672.490686742,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,8,64,4794.970651178941,75900.8803807933,80695.85103197224,223930843.817782,14146632.010235684,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,16,64,4794.970651178941,37986.44019039665,42781.41084157559,223930843.817782,28266450.30748242,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,32,64,4794.970651178941,19029.22009519832,23824.190746377262,223930843.817782,56425950.12451084,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,64,64,4794.970651178941,9550.610047599164,14345.580698778105,223930843.817782,112426517.11760733,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,128,64,4762.970651178941,4779.305023799581,9542.275674978522,225435322.3306604,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,64,256,64,4746.970651178941,2393.6525118997906,7140.6231630787315,226195168.01380038,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,1,64,2426.970651178941,606671.0430463463,609098.0136975253,442420605.0775325,1769891.337829968,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,2,64,2426.970651178941,303355.5215231731,305782.49217435205,442420605.0775325,3539549.300466508,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,4,64,2426.970651178941,151697.76076158654,154124.73141276548,442420605.0775325,7078165.284769956,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,8,64,2426.970651178941,75868.8803807933,78295.85103197224,442420605.0775325,14152598.781091604,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,16,64,2426.970651178941,37954.44019039665,40381.41084157559,442420605.0775325,28290282.207131103,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,32,64,2426.970651178941,18997.22009519832,21424.190746377262,442420605.0775325,56520997.21008105,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,64,64,2426.970651178941,9518.610047599164,11945.580698778105,442420605.0775325,112804476.56019115,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,128,64,2426.970651178941,4779.305023799581,7206.275674978522,442420605.0775325,224664845.33903378,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,128,256,64,2410.970651178941,2393.6525118997906,4804.6231630787315,445356654.78754413,448578821.97269905,False,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,1,64,1242.9706511789407,606655.0430463463,607898.0136975253,863851308.9440773,1769938.0171772018,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,2,64,1242.9706511789407,303339.5215231731,304582.492174352,863851308.9440773,3539735.9981593215,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,4,64,1242.9706511789407,151681.76076158654,152924.73141276548,863851308.9440773,7078911.918010419,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,8,64,1242.9706511789407,75852.8803807933,77095.85103197224,863851308.9440773,14155584.054417558,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,16,64,1242.9706511789407,37938.44019039665,39181.41084157559,863851308.9440773,28302213.233104825,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,32,64,1242.9706511789407,18981.22009519832,20224.190746377262,863851308.9440773,56568640.931128785,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,64,64,1242.9706511789407,9502.610047599164,10745.580698778105,863851308.9440773,112994410.86412685,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,128,64,1242.9706511789407,4763.305023799581,6006.275674978522,863851308.9440773,225419497.31018913,True,False,False,False
1073741824,1024 MB,512,16777216,16 MB,256,256,64,1242.9706511789407,2393.6525118997906,3636.6231630787315,863851308.9440773,448578821.97269905,True,False,True,False
1073741824,1024 MB,1024,65536,64 KB,1,1,16384,19887.53041886305,38298.44019039664,58185.97060925969,53990706.80900483,28036176.373293698,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,1,2,16384,19759.53041886305,19213.220095198318,38972.750514061365,54340452.49248298,55885573.51031152,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,1,4,16384,19695.53041886305,9670.610047599159,29366.14046646221,54517030.06544279,111031446.69415855,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,1,8,16384,19663.53041886305,4899.305023799581,24562.835442662632,54605749.889652014,219162068.65750033,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,1,16,16384,19647.53041886305,2513.6525118997906,22161.182930762843,54650218.17546749,427163985.0444077,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,1,32,16384,19639.53041886305,1320.826255949895,20960.356674812945,54672479.489056945,812931919.8215059,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,1,64,16384,19635.53041886305,724.4131279749478,20359.943546838,54683616.94820834,1482223033.4251108,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,1,128,16384,19633.53041886305,426.2065639874738,20059.736982850525,54689187.379585855,2519299125.650156,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,1,256,16384,19632.53041886305,277.1032819937369,19909.633700856786,54691973.02087674,3874879489.9667363,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,2,1,16384,10415.53041886305,38170.44019039664,48585.97060925969,103090460.18966056,28130192.33323236,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,2,2,16384,10415.53041886305,19213.220095198318,29628.75051406137,103090460.18966056,55885573.51031152,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,2,4,16384,10351.53041886305,9670.610047599159,20022.14046646221,103727833.52337705,111031446.69415855,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,2,8,16384,10319.53041886305,4899.305023799581,15218.835442662632,104049484.85226704,219162068.65750033,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,2,16,16384,10303.53041886305,2513.6525118997906,12817.182930762841,104211059.73873396,427163985.0444077,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,2,32,16384,10295.53041886305,1320.826255949895,11616.356674812945,104292035.50627504,812931919.8215059,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,2,64,16384,10291.53041886305,724.4131279749478,11015.943546837998,104332570.5992152,1482223033.4251108,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,2,128,16384,10289.53041886305,426.2065639874738,10715.736982850525,104352849.96403596,2519299125.650156,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,2,256,16384,10288.53041886305,277.1032819937369,10565.633700856788,104362992.60304423,3874879489.9667363,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,4,1,16384,5679.530418863051,38106.44019039664,43785.97060925969,189054683.18892208,28177437.16377365,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,4,2,16384,5679.530418863051,19149.220095198318,24828.75051406137,189054683.18892208,56072352.7465874,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,4,4,16384,5679.530418863051,9670.610047599159,15350.14046646221,189054683.18892208,111031446.69415855,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,4,8,16384,5647.530418863051,4899.305023799581,10546.835442662632,190125903.6009165,219162068.65750033,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,4,16,16384,5631.530418863051,2513.6525118997906,8145.182930762841,190666079.04726148,427163985.0444077,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,4,32,16384,5623.530418863051,1320.826255949895,6944.356674812946,190937319.4458662,812931919.8215059,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,4,64,16384,5619.530418863051,724.4131279749478,6343.943546837999,191073229.2498633,1482223033.4251108,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,4,128,16384,5617.530418863051,426.2065639874738,6043.736982850524,191141256.73347363,2519299125.650156,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,4,256,16384,5616.530418863051,277.1032819937369,5893.633700856788,191175288.64329672,3874879489.9667363,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,8,1,16384,3311.530418863051,38074.44019039664,41385.9706092597,324243382.4203397,28201119.1400478,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,8,2,16384,3311.530418863051,19117.220095198318,22428.75051406137,324243382.4203397,56166211.33475847,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,8,4,16384,3311.530418863051,9638.610047599159,12950.14046646221,324243382.4203397,111400068.96196137,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,8,8,16384,3311.530418863051,4899.305023799581,8210.835442662632,324243382.4203397,219162068.65750033,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,8,16,16384,3295.530418863051,2513.6525118997906,5809.182930762841,325817603.70169425,427163985.0444077,False,False,False,False
1073741824,1024 MB,1024,65536,64 KB,8,32,16384,3287.530418863051,1320.826255949895,4608.356674812946,326610460.4961615,812931919.8215059,False,True,False,False
1073741824,1024 MB,1024,65536,64 KB,8,64,16384,3283.530418863051,724.4131279749478,4007.943546837999,327008337.6817906,1482223033.4251108,False,True,True,False
1073741824,1024 MB,1024,65536,64 KB,8,128,16384,3281.530418863051,426.2065639874738,3707.7369828505252,327207640.01694626,2519299125.650156,False,True,True,False
1073741824,1024 MB,1024,65536,64 KB,8,256,16384,3280.530418863051,277.1032819937369,3557.633700856788,327307382.3141478,3874879489.9667363,False,True,True,False
1073741824,1024 MB,1024,65536,64 KB,16,1,16384,2127.530418863051,38058.44019039664,40185.9706092597,504689293.5019965,28212975.06225542,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,16,2,16384,2127.530418863051,19101.220095198318,21228.75051406137,504689293.5019965,56213258.55880369,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,16,4,16384,2127.530418863051,9622.610047599159,11750.14046646221,504689293.5019965,111585299.486172,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,16,8,16384,2127.530418863051,4883.305023799581,7010.835442662632,504689293.5019965,219880146.49237445,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,16,16,16384,2127.530418863051,2513.6525118997906,4641.182930762841,504689293.5019965,427163985.0444077,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,16,32,16384,2119.530418863051,1320.826255949895,3440.356674812946,506594203.3405549,812931919.8215059,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,16,64,16384,2115.530418863051,724.4131279749478,2839.943546837999,507552060.90445197,1482223033.4251108,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,16,128,16384,2113.530418863051,426.2065639874738,2539.7369828505252,508032349.2943181,2519299125.650156,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,16,256,16384,2112.530418863051,277.1032819937369,2389.633700856788,508272834.51751673,3874879489.9667363,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,32,1,16384,1535.5304188630512,38050.44019039664,39585.9706092597,699264443.6148832,28218906.762371603,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,32,2,16384,1535.5304188630512,19093.220095198318,20628.75051406137,699264443.6148832,56236811.73978774,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,32,4,16384,1535.5304188630512,9614.610047599159,11150.14046646221,699264443.6148832,111678145.93459477,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,32,8,16384,1535.5304188630512,4875.305023799581,6410.835442662632,699264443.6148832,220240952.87543193,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,32,16,16384,1535.5304188630512,2505.6525118997906,4041.182930762842,699264443.6148832,428527826.1453289,True,False,True,False
1073741824,1024 MB,1024,65536,64 KB,32,32,16384,1535.5304188630512,1320.826255949895,2856.356674812946,699264443.6148832,812931919.8215059,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,32,64,16384,1531.5304188630512,724.4131279749478,2255.943546837999,701090759.1356261,1482223033.4251108,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,32,128,16384,1529.5304188630512,426.2065639874738,1955.736982850525,702007499.0062287,2519299125.650156,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,32,256,16384,1528.5304188630512,277.1032819937369,1805.633700856788,702466768.5702119,3874879489.9667363,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,64,1,16384,1239.5304188630512,38046.44019039664,39285.9706092597,866248869.4588718,28221873.547870707,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,64,2,16384,1239.5304188630512,19089.220095198318,20328.75051406137,866248869.4588718,56248595.73336303,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,64,4,16384,1239.5304188630512,9610.610047599159,10850.14046646221,866248869.4588718,111724627.12377276,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,64,8,16384,1239.5304188630512,4871.305023799581,6110.835442662632,866248869.4588718,220421800.47319013,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,64,16,16384,1239.5304188630512,2501.6525118997906,3741.182930762842,866248869.4588718,429213017.75224775,True,False,True,False
1073741824,1024 MB,1024,65536,64 KB,64,32,16384,1239.5304188630512,1316.826255949895,2556.356674812946,866248869.4588718,815401287.1086432,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,64,64,16384,1239.5304188630512,724.4131279749478,1963.9435468379988,866248869.4588718,1482223033.4251108,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,64,128,16384,1237.5304188630512,426.2065639874738,1663.736982850525,867648833.2193663,2519299125.650156,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,64,256,16384,1236.5304188630512,277.1032819937369,1513.633700856788,868350513.3559674,3874879489.9667363,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,128,1,16384,1091.5304188630512,38044.44019039664,39135.9706092597,983703069.9688791,28223357.174566574,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,128,2,16384,1091.5304188630512,19087.220095198318,20178.75051406137,983703069.9688791,56254489.58227899,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,128,4,16384,1091.5304188630512,9608.610047599159,10700.14046646221,983703069.9688791,111747882.23071754,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,128,8,16384,1091.5304188630512,4869.305023799581,5960.835442662632,983703069.9688791,220512335.69306064,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,128,16,16384,1091.5304188630512,2499.6525118997906,3591.182930762842,983703069.9688791,429556435.8999374,True,False,True,False
1073741824,1024 MB,1024,65536,64 KB,128,32,16384,1091.5304188630512,1314.826255949895,2406.356674812946,983703069.9688791,816641605.0341771,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,128,64,16384,1091.5304188630512,722.4131279749478,1813.9435468379988,983703069.9688791,1486326566.3649952,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,128,128,16384,1091.5304188630512,426.2065639874738,1517.736982850525,983703069.9688791,2519299125.650156,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,128,256,16384,1090.5304188630512,277.1032819937369,1367.633700856788,984605110.8958938,3874879489.9667363,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,256,1,16384,1017.5304188630511,38043.44019039664,39060.9706092597,1055242972.6865141,28224099.046411846,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,256,2,16384,1017.5304188630511,19086.220095198318,20103.75051406137,1055242972.6865141,56257436.96993887,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,256,4,16384,1017.5304188630511,9607.610047599159,10625.14046646221,1055242972.6865141,111759513.41492224,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,256,8,16384,1017.5304188630511,4868.305023799581,5885.835442662632,1055242972.6865141,220557631.19829607,True,False,False,False
1073741824,1024 MB,1024,65536,64 KB,256,16,16384,1017.5304188630511,2498.6525118997906,3516.182930762842,1055242972.6865141,429728351.13579124,True,False,True,False
1073741824,1024 MB,1024,65536,64 KB,256,32,16384,1017.5304188630511,1313.826255949895,2331.356674812946,1055242972.6865141,817263180.0722278,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,256,64,16384,1017.5304188630511,721.4131279749478,1738.9435468379988,1055242972.6865141,1488386865.115778,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,256,128,16384,1017.5304188630511,425.2065639874738,1442.7369828505248,1055242972.6865141,2525224008.6106277,True,True,True,True
1073741824,1024 MB,1024,65536,64 KB,256,256,16384,1017.5304188630511,277.1032819937369,1294.633700856788,1055242972.6865141,3874879489.9667363,True,True,True,True
1073741824,1024 MB,1024,262144,256 KB,1,1,4096,19179.882604715764,38202.44019039664,57382.322795112406,55982710.9544455,28106629.279401843,False,False,False,False
1073741824,1024 MB,1024,262144,256 KB,1,2,4096,19051.882604715764,19117.220095198318,38169.10269991408,56358830.5826651,56166211.33475847,False,False,False,False
1073741824,1024 MB,1024,262144,256 KB,1,4,4096,18987.882604715764,9574.610047599159,28562.492652314922,56548792.003450096,112144705.4931748,False,False,False,False
1073741824,1024 MB,1024,262144,256 KB,1,8,4096,18955.882604715764,4803.305023799581,23759.187628515345,56644253.733291164,223542294.041246,False,False,False,False
1073741824,1024 MB,1024,262144,256 KB,1,16,4096,18939.882604715764,2417.6525118997906,21357.535116615552,56692105.56419465,444125786.77663404,False,False,False,False
