trial,write_status,read_status,write_latency_ms,cold_read_latency_ms,roundtrip_latency_ms,write_stage_times_ms,read_stage_times_ms
177,completed,completed,161.3199466232259,115.77597715159195,277.09592377481783,"{""addressing"": 5.379710946581741, ""encoding"": 6.031414780071193, ""molecular_write"": 135.3924205127877, ""write_verification"": 13.51640038378526, ""buffer"": 1.0}","{""addressing"": 6.684814356742844, ""molecular_access"": 37.01474695897195, ""sensing"": 35.54145333082977, ""basecalling"": 15.23147073772751, ""decoding"": 11.367049930331357, ""error_correction"": 8.936441836988495, ""buffer"": 1.0}"
178,completed,completed,123.28780308017262,117.18568542741026,240.47348850758289,"{""addressing"": 11.34797000732487, ""encoding"": 6.224488797202949, ""molecular_write"": 89.05421778253293, ""write_verification"": 15.661126493111864, ""buffer"": 1.0}","{""addressing"": 7.21083542470826, ""molecular_access"": 40.38745496284579, ""sensing"": 31.36604106761732, ""basecalling"": 21.086469103419027, ""decoding"": 10.13058143803182, ""error_correction"": 6.004303430788029, ""buffer"": 1.0}"
179,completed,completed,125.5582745117342,132.36479760190346,257.92307211363766,"{""addressing"": 6.008970227307934, ""encoding"": 4.023325105676779, ""molecular_write"": 102.60048744706228, ""write_verification"": 11.925491731687206, ""buffer"": 1.0}","{""addressing"": 7.660312234796235, ""molecular_access"": 51.9091177662016, ""sensing"": 33.731593402883775, ""basecalling"": 13.186701167124253, ""decoding"": 15.913414894634116, ""error_correction"": 8.963658136263529, ""buffer"": 1.0}"
180,completed,completed,130.13878730670638,145.86652161743905,276.0053089241454,"{""addressing"": 8.205207628954478, ""encoding"": 5.77690327355569, ""molecular_write"": 100.04752289011856, ""write_verification"": 15.109153514077647, ""buffer"": 1.0}","{""addressing"": 8.843352542825539, ""molecular_access"": 64.4879123658383, ""sensing"": 30.75721036797626, ""basecalling"": 19.040080162017954, ""decoding"": 12.88713409932039, ""error_correction"": 8.850832079460599, ""buffer"": 1.0}"
181,completed,completed,96.489405963012,143.99968961709857,240.4890955801106,"{""addressing"": 6.196838879780927, ""encoding"": 5.828181825489836, ""molecular_write"": 67.69282571871554, ""write_verification"": 15.771559539025697, ""buffer"": 1.0}","{""addressing"": 7.065370120413766, ""molecular_access"": 63.713427936863894, ""sensing"": 35.713292471237914, ""basecalling"": 17.06353155570787, ""decoding"": 10.625945445772079, ""error_correction"": 8.818122087103076, ""buffer"": 1.0}"
182,completed,completed,215.781694136657,168.24348056868502,384.025174705342,"{""addressing"": 7.490668529386577, ""encoding"": 5.820959889899566, ""molecular_write"": 183.18372988531553, ""write_verification"": 18.286335832055318, ""buffer"": 1.0}","{""addressing"": 9.17113483883, ""molecular_access"": 83.11874952751688, ""sensing"": 35.26562073953678, ""basecalling"": 18.470652375564544, ""decoding"": 14.91009612835798, ""error_correction"": 6.307226958878765, ""buffer"": 1.0}"
183,completed,completed,160.33471255444314,148.8468181097866,309.18153066422974,"{""addressing"": 9.135108716086734, ""encoding"": 4.714898760916011, ""molecular_write"": 123.73982936594497, ""write_verification"": 21.744875711495446, ""buffer"": 1.0}","{""addressing"": 5.811080970983187, ""molecular_access"": 59.97014033026142, ""sensing"": 37.85575538305084, ""basecalling"": 20.735895289572547, ""decoding"": 13.26180110641088, ""error_correction"": 10.212145029507685, ""buffer"": 1.0}"
184,completed,completed,176.4239682020317,120.40012491996998,296.82409312200167,"{""addressing"": 5.8946652102040655, ""encoding"": 7.030109113694479, ""molecular_write"": 146.16626308822273, ""write_verification"": 16.332930789910435, ""buffer"": 1.0}","{""addressing"": 8.213311593473911, ""molecular_access"": 48.57317116059054, ""sensing"": 28.100819135437213, ""basecalling"": 19.18154889097066, ""decoding"": 8.225125648753785, ""error_correction"": 7.10614849074388, ""buffer"": 1.0}"
185,completed,completed,160.75312399557737,123.05943016646256,283.81255416203993,"{""addressing"": 8.557953208604577, ""encoding"": 6.450171860838236, ""molecular_write"": 125.98525374146051, ""write_verification"": 18.759745184674046, ""buffer"": 1.0}","{""addressing"": 7.875662340939725, ""molecular_access"": 45.62792299995353, ""sensing"": 38.505754277556534, ""basecalling"": 14.64371119797372, ""decoding"": 8.992094886610813, ""error_correction"": 6.414284463428254, ""buffer"": 1.0}"
186,completed,completed,156.00362848934074,115.29995615880554,271.3035846481463,"{""addressing"": 7.98473023787502, ""encoding"": 6.170973912068693, ""molecular_write"": 129.12920956488196, ""write_verification"": 11.718714774515067, ""buffer"": 1.0}","{""addressing"": 8.854490045317208, ""molecular_access"": 33.05096718617703, ""sensing"": 31.734374260262005, ""basecalling"": 21.050658193104322, ""decoding"": 12.07099847006555, ""error_correction"": 7.538468003879465, ""buffer"": 1.0}"
187,completed,completed,170.6029041884624,132.50189530901798,303.10479949748037,"{""addressing"": 11.120014647247814, ""encoding"": 6.781104251234117, ""molecular_write"": 138.85682658450452, ""write_verification"": 12.844958705475944, ""buffer"": 1.0}","{""addressing"": 8.829989116895964, ""molecular_access"": 52.8954567492855, ""sensing"": 36.02202128657117, ""basecalling"": 15.550191985700813, ""decoding"": 10.620553647279674, ""error_correction"": 7.5836825232848755, ""buffer"": 1.0}"
188,completed,completed,151.09885529117824,129.43193933265215,280.5307946238304,"{""addressing"": 8.745923152103888, ""encoding"": 6.981607572134053, ""molecular_write"": 123.38300800968489, ""write_verification"": 10.988316557255413, ""buffer"": 1.0}","{""addressing"": 5.080664206540187, ""molecular_access"": 50.83498428596756, ""sensing"": 37.77671787506709, ""basecalling"": 16.470744751370574, ""decoding"": 13.911217778430432, ""error_correction"": 4.35761043527633, ""buffer"": 1.0}"
189,completed,completed,125.6626597289706,155.47922134970798,281.1418810786786,"{""addressing"": 6.498587404506438, ""encoding"": 5.421916594171272, ""molecular_write"": 98.15567538369855, ""write_verification"": 14.586480346594326, ""buffer"": 1.0}","{""addressing"": 8.818494399016455, ""molecular_access"": 74.78556163791217, ""sensing"": 35.505919686033536, ""basecalling"": 14.003075743847088, ""decoding"": 14.148519155720232, ""error_correction"": 7.217650727178527, ""buffer"": 1.0}"
190,completed,completed,176.63452753636162,138.44541243510977,315.0799399714714,"{""addressing"": 6.270064857239333, ""encoding"": 7.263202288118174, ""molecular_write"": 144.8291968595467, ""write_verification"": 17.272063531457405, ""buffer"": 1.0}","{""addressing"": 9.784295463073416, ""molecular_access"": 47.29162639681757, ""sensing"": 37.42873046586806, ""basecalling"": 17.97320099943731, ""decoding"": 14.687156415752208, ""error_correction"": 10.280402694161182, ""buffer"": 1.0}"
191,completed,completed,122.64559872474999,145.2889857290726,267.9345844538226,"{""addressing"": 8.096612898306136, ""encoding"": 6.351707433533123, ""molecular_write"": 91.01280089335012, ""write_verification"": 16.184477499560614, ""buffer"": 1.0}","{""addressing"": 6.875703086854156, ""molecular_access"": 55.65804934720354, ""sensing"": 37.522452079261186, ""basecalling"": 24.671752574117267, ""decoding"": 13.522292507058454, ""error_correction"": 6.038736134577995, ""buffer"": 1.0}"
192,completed,completed,222.9283426730014,111.26781631031906,334.19615898332046,"{""addressing"": 9.468475909793781, ""encoding"": 7.730841537013637, ""molecular_write"": 185.73847487817633, ""write_verification"": 18.990550348017653, ""buffer"": 1.0}","{""addressing"": 9.92553345896391, ""molecular_access"": 27.901886454573855, ""sensing"": 35.19942860850201, ""basecalling"": 17.614062602060457, ""decoding"": 8.613603229798485, ""error_correction"": 11.013301956420339, ""buffer"": 1.0}"
193,completed,completed,223.42332980848244,128.9776032477613,352.40093305624373,"{""addressing"": 9.633212252924302, ""encoding"": 6.338144631562233, ""molecular_write"": 190.80693521714565, ""write_verification"": 15.645037706850244, ""buffer"": 1.0}","{""addressing"": 7.831176897242448, ""molecular_access"": 50.484617433218524, ""sensing"": 35.348139952297444, ""basecalling"": 16.364163140046408, ""decoding"": 11.775491848906219, ""error_correction"": 6.1740139760502455, ""buffer"": 1.0}"
194,completed,completed,130.71204421228455,145.86859062036822,276.5806348326528,"{""addressing"": 6.7396133700842435, ""encoding"": 6.5997363733377, ""molecular_write"": 99.36829177897722, ""write_verification"": 17.00440268988538, ""buffer"": 1.0}","{""addressing"": 7.64111376901789, ""molecular_access"": 61.90861706277457, ""sensing"": 38.04179953698722, ""basecalling"": 16.020124796987577, ""decoding"": 11.145562750894157, ""error_correction"": 10.111372703706786, ""buffer"": 1.0}"
195,completed,completed,222.47098504864792,148.68283728273943,371.15382233138735,"{""addressing"": 7.9790580938693845, ""encoding"": 4.691777202747232, ""molecular_write"": 196.82769207546912, ""write_verification"": 11.972457676562179, ""buffer"": 1.0}","{""addressing"": 10.110564202183578, ""molecular_access"": 59.35982500280004, ""sensing"": 40.68182506653935, ""basecalling"": 15.186425729790376, ""decoding"": 13.444647078739779, ""error_correction"": 8.899550202686342, ""buffer"": 1.0}"
196,completed,completed,157.06099509668132,145.05980565904412,302.12080075572544,"{""addressing"": 6.829916402214331, ""encoding"": 4.64097182097288, ""molecular_write"": 128.6874458137594, ""write_verification"": 15.902661059734708, ""buffer"": 1.0}","{""addressing"": 9.885550348481956, ""molecular_access"": 49.54006696625674, ""sensing"": 41.21230357386918, ""basecalling"": 22.90555050954345, ""decoding"": 15.793039862751758, ""error_correction"": 4.7232943981410465, ""buffer"": 1.0}"
197,completed,completed,121.91084599425359,148.03648423716356,269.94733023141714,"{""addressing"": 7.947704424348859, ""encoding"": 5.095865112706167, ""molecular_write"": 93.17048554827147, ""write_verification"": 14.696790908927097, ""buffer"": 1.0}","{""addressing"": 9.758681219594834, ""molecular_access"": 51.80018925100413, ""sensing"": 44.195670722496295, ""basecalling"": 20.351093171430893, ""decoding"": 12.243960289931623, ""error_correction"": 8.686889582705767, ""buffer"": 1.0}"
198,completed,completed,182.2250045931214,104.54397987384539,286.7689844669668,"{""addressing"": 9.798791212270231, ""encoding"": 4.991598316789089, ""molecular_write"": 146.81739236118204, ""write_verification"": 19.617222702880035, ""buffer"": 1.0}","{""addressing"": 7.087821742204564, ""molecular_access"": 32.098101558988915, ""sensing"": 28.240272542329134, ""basecalling"": 18.09293132986968, ""decoding"": 10.989763552784163, ""error_correction"": 7.035089147668918, ""buffer"": 1.0}"
199,completed,completed,172.26831211593762,116.7340076644393,289.0023197803769,"{""addressing"": 8.360826064951958, ""encoding"": 6.958673543669458, ""molecular_write"": 141.9169016793629, ""write_verification"": 14.031910827953311, ""buffer"": 1.0}","{""addressing"": 9.440712747764627, ""molecular_access"": 37.00907010397634, ""sensing"": 35.230507732492946, ""basecalling"": 16.05069086142226, ""decoding"": 8.19277771578464, ""error_correction"": 9.810248502998505, ""buffer"": 1.0}"
200,completed,completed,148.03140749741806,127.39020744451648,275.42161494193454,"{""addressing"": 5.4266725799300755, ""encoding"": 5.4812427699106685, ""molecular_write"": 124.38039458425304, ""write_verification"": 11.743097563324287, ""buffer"": 1.0}","{""addressing"": 8.443971406935253, ""molecular_access"": 54.480554583531266, ""sensing"": 28.91987002456231, ""basecalling"": 14.44661025374762, ""decoding"": 12.096007893203081, ""error_correction"": 8.003193282536964, ""buffer"": 1.0}"
201,completed,completed,146.08828180626028,122.4902987773296,268.5785805835899,"{""addressing"": 5.432359205458883, ""encoding"": 3.8694263337988386, ""molecular_write"": 119.39826040756202, ""write_verification"": 16.38823585944055, ""buffer"": 1.0}","{""addressing"": 6.789225714647884, ""molecular_access"": 37.25546733575926, ""sensing"": 33.43475359564265, ""basecalling"": 20.518034717706925, ""decoding"": 15.092150450622768, ""error_correction"": 8.400666962950089, ""buffer"": 1.0}"
202,completed,completed,148.75558147583305,138.61511949213778,287.37070096797083,"{""addressing"": 10.700222466646345, ""encoding"": 4.8665627794410655, ""molecular_write"": 114.90126800536888, ""write_verification"": 17.287528224376754, ""buffer"": 1.0}","{""addressing"": 7.770882536228814, ""molecular_access"": 55.592729719387805, ""sensing"": 37.002883401361885, ""basecalling"": 12.773074162224049, ""decoding"": 13.947069634072657, ""error_correction"": 10.528480038862604, ""buffer"": 1.0}"
203,completed,completed,210.81182670827468,139.24417766536385,350.05600437363853,"{""addressing"": 7.2771244086267695, ""encoding"": 5.412425910846507, ""molecular_write"": 179.69906867119613, ""write_verification"": 17.42320771760526, ""buffer"": 1.0}","{""addressing"": 10.306852001588137, ""molecular_access"": 56.397680848957926, ""sensing"": 32.55951764446211, ""basecalling"": 19.896253799151957, ""decoding"": 10.82222106615083, ""error_correction"": 8.261652305052843, ""buffer"": 1.0}"
204,completed,completed,178.20698025582234,114.40490813551608,292.6118883913384,"{""addressing"": 6.331875042674315, ""encoding"": 7.340285206978668, ""molecular_write"": 146.5514484805517, ""write_verification"": 16.983371525617656, ""buffer"": 1.0}","{""addressing"": 9.067711096834273, ""molecular_access"": 40.34456562345978, ""sensing"": 31.78813620774109, ""basecalling"": 12.842575916202415, ""decoding"": 13.012540344756918, ""error_correction"": 6.349378946521593, ""buffer"": 1.0}"
205,completed,completed,168.48812792941342,152.1375473917354,320.62567532114883,"{""addressing"": 8.910561866493738, ""encoding"": 4.521043020068461, ""molecular_write"": 141.3302386179905, ""write_verification"": 12.726284424860722, ""buffer"": 1.0}","{""addressing"": 6.246790585553718, ""molecular_access"": 80.66471811926557, ""sensing"": 30.756084194589153, ""basecalling"": 17.100978243964377, ""decoding"": 9.545516617239015, ""error_correction"": 6.8234596311236135, ""buffer"": 1.0}"
206,completed,completed,177.60466587103843,146.9671384734516,324.57180434449003,"{""addressing"": 6.588440112894508, ""encoding"": 5.907497531980422, ""molecular_write"": 151.10262241605508, ""write_verification"": 13.006105810108396, ""buffer"": 1.0}","{""addressing"": 8.190666654816669, ""molecular_access"": 64.91868128681202, ""sensing"": 29.500845560398268, ""basecalling"": 21.09238293082761, ""decoding"": 10.603194350694272, ""error_correction"": 11.66136768990273, ""buffer"": 1.0}"
207,completed,completed,156.94419808376574,158.798555011443,315.74275309520874,"{""addressing"": 7.739211893632484, ""encoding"": 7.20041772221943, ""molecular_write"": 122.92661401889096, ""write_verification"": 18.077954449022855, ""buffer"": 1.0}","{""addressing"": 10.228049984550118, ""molecular_access"": 73.26253566003226, ""sensing"": 40.232577527162064, ""basecalling"": 14.823955323030717, ""decoding"": 14.968763407255782, ""error_correction"": 4.2826731094120385, ""buffer"": 1.0}"
208,completed,completed,262.38062667121517,132.02819815643124,394.4088248276464,"{""addressing"": 8.790653006004241, ""encoding"": 5.2220397848153075, ""molecular_write"": 233.12293813321455, ""write_verification"": 14.244995747181061, ""buffer"": 1.0}","{""addressing"": 7.085885862003488, ""molecular_access"": 42.868534281933705, ""sensing"": 36.770452923153975, ""basecalling"": 24.899065439101083, ""decoding"": 11.232510729883398, ""error_correction"": 8.171748920355578, ""buffer"": 1.0}"
209,completed,completed,184.151175314664,119.65602485868294,303.8072001733469,"{""addressing"": 8.19789109539177, ""encoding"": 6.938770852510086, ""molecular_write"": 154.70539456615236, ""write_verification"": 13.309118800609795, ""buffer"": 1.0}","{""addressing"": 7.231374982214882, ""molecular_access"": 46.57651469613709, ""sensing"": 26.53986929260593, ""basecalling"": 21.83704020068746, ""decoding"": 6.947733548432636, ""error_correction"": 9.523492138604963, ""buffer"": 1.0}"
210,completed,completed,165.04945303604057,117.53444671171314,282.5838997477537,"{""addressing"": 7.35131014912516, ""encoding"": 6.180518095466924, ""molecular_write"": 135.00883868531747, ""write_verification"": 15.50878610613102, ""buffer"": 1.0}","{""addressing"": 9.584169860993136, ""molecular_access"": 37.24380774364864, ""sensing"": 32.24941048863842, ""basecalling"": 14.045078581287383, ""decoding"": 14.419590923255505, ""error_correction"": 8.99238911389006, ""buffer"": 1.0}"
211,completed,completed,151.04732973196548,139.8588351973222,290.9061649292877,"{""addressing"": 8.657281415087533, ""encoding"": 6.068712932454933, ""molecular_write"": 122.90237710659594, ""write_verification"": 12.418958277827063, ""buffer"": 1.0}","{""addressing"": 8.064289635125919, ""molecular_access"": 50.55447491147121, ""sensing"": 33.52043105628901, ""basecalling"": 23.04723531662739, ""decoding"": 14.021438206027803, ""error_correction"": 9.650966071780902, ""buffer"": 1.0}"
212,completed,completed,137.14328709424416,130.46929766243392,267.6125847566781,"{""addressing"": 8.795848709685337, ""encoding"": 5.398980636401373, ""molecular_write"": 107.06273715222356, ""write_verification"": 14.885720595933904, ""buffer"": 1.0}","{""addressing"": 7.436405833183922, ""molecular_access"": 48.139876543978005, ""sensing"": 36.76216141324208, ""basecalling"": 17.109737542547737, ""decoding"": 13.764565393743018, ""error_correction"": 6.256550935739195, ""buffer"": 1.0}"
213,completed,completed,168.88862512555662,117.87170947675438,286.760334602311,"{""addressing"": 9.158756937210358, ""encoding"": 4.651433472295054, ""molecular_write"": 139.30516519399373, ""write_verification"": 14.773269522057456, ""buffer"": 1.0}","{""addressing"": 9.537205136666843, ""molecular_access"": 34.7563139744909, ""sensing"": 32.77688877111234, ""basecalling"": 17.551826732419066, ""decoding"": 11.476240016643327, ""error_correction"": 10.773234845421921, ""buffer"": 1.0}"
214,completed,completed,110.9976410205513,138.80027873043525,249.79791975098655,"{""addressing"": 6.750745547127514, ""encoding"": 6.9760717378904165, ""molecular_write"": 79.51120576308452, ""write_verification"": 16.75961797244885, ""buffer"": 1.0}","{""addressing"": 7.981259787286529, ""molecular_access"": 59.30024836692671, ""sensing"": 30.094905133409966, ""basecalling"": 15.339285536384708, ""decoding"": 15.669620725178731, ""error_correction"": 9.414959181248616, ""buffer"": 1.0}"
215,completed,completed,130.35031566705712,122.08953025653562,252.43984592359274,"{""addressing"": 8.374195595430093, ""encoding"": 7.0014346544090404, ""molecular_write"": 100.9688601090541, ""write_verification"": 13.005825308163868, ""buffer"": 1.0}","{""addressing"": 6.0505516021774515, ""molecular_access"": 36.9329251728573, ""sensing"": 34.635605421375686, ""basecalling"": 24.06728174384807, ""decoding"": 9.63540770413595, ""error_correction"": 9.767758612141167, ""buffer"": 1.0}"
216,completed,completed,142.5233040258412,132.9817731148323,275.5050771406735,"{""addressing"": 7.6361710136386645, ""encoding"": 4.7903191926513315, ""molecular_write"": 116.588534123002, ""write_verification"": 12.50827969654921, ""buffer"": 1.0}","{""addressing"": 6.858587009352101, ""molecular_access"": 63.46909820139651, ""sensing"": 26.92274715064495, ""basecalling"": 18.557810381966934, ""decoding"": 10.577128258274104, ""error_correction"": 5.596402113197717, ""buffer"": 1.0}"
217,completed,completed,119.36056380862922,140.53735770245734,259.89792151108657,"{""addressing"": 3.448489454937101, ""encoding"": 5.891025716234287, ""molecular_write"": 85.11678181345005, ""write_verification"": 23.9042668240078, ""buffer"": 1.0}","{""addressing"": 8.292950458475309, ""molecular_access"": 56.23024826642844, ""sensing"": 43.24263049958337, ""basecalling"": 14.262860289716315, ""decoding"": 10.234571640686976, ""error_correction"": 7.274096547566962, ""buffer"": 1.0}"
218,completed,completed,130.75315763574255,123.05949759471179,253.81265523045434,"{""addressing"": 7.751017729463777, ""encoding"": 8.072693489280013, ""molecular_write"": 103.19368258866866, ""write_verification"": 10.73576382833009, ""buffer"": 1.0}","{""addressing"": 8.839960466065978, ""molecular_access"": 44.702349975730634, ""sensing"": 31.85338830252502, ""basecalling"": 18.056148537358418, ""decoding"": 9.819122033027655, ""error_correction"": 8.788528280004082, ""buffer"": 1.0}"
219,completed,completed,109.61855840292446,138.12975426854993,247.7483126714744,"{""addressing"": 9.726217950900212, ""encoding"": 5.117344078119321, ""molecular_write"": 77.49496505294287, ""write_verification"": 16.28003132096206, ""buffer"": 1.0}","{""addressing"": 7.846764826414935, ""molecular_access"": 58.583961444923936, ""sensing"": 35.54780161419839, ""basecalling"": 17.292804657799508, ""decoding"": 10.38587747034087, ""error_correction"": 7.472544254872297, ""buffer"": 1.0}"
220,completed,completed,116.6226918017887,106.225265172767,222.8479569745557,"{""addressing"": 6.956066744943883, ""encoding"": 5.19093596868818, ""molecular_write"": 85.21431357747228, ""write_verification"": 18.261375510684353, ""buffer"": 1.0}","{""addressing"": 11.059237479730575, ""molecular_access"": 29.676469511398352, ""sensing"": 24.252093739914308, ""basecalling"": 17.475298157171768, ""decoding"": 13.396198031353377, ""error_correction"": 9.365968253198623, ""buffer"": 1.0}"
221,completed,completed,93.43235272750005,154.93744299200364,248.36979571950368,"{""addressing"": 7.019509298396627, ""encoding"": 6.50068655620946, ""molecular_write"": 64.19652971419063, ""write_verification"": 14.715627158703326, ""buffer"": 1.0}","{""addressing"": 6.561353619713028, ""molecular_access"": 66.1036877933655, ""sensing"": 44.267333357965626, ""basecalling"": 20.099573152560325, ""decoding"": 9.821398804078271, ""error_correction"": 7.0840962643208485, ""buffer"": 1.0}"
222,completed,completed,242.33423217548136,131.3368525194819,373.67108469496327,"{""addressing"": 7.0362654407870036, ""encoding"": 6.735403617826187, ""molecular_write"": 208.70350217307464, ""write_verification"": 18.85906094379353, ""buffer"": 1.0}","{""addressing"": 4.023904095010458, ""molecular_access"": 57.17456732717044, ""sensing"": 34.2589121276803, ""basecalling"": 17.598622712533224, ""decoding"": 11.421342366344025, ""error_correction"": 5.8595038907435075, ""buffer"": 1.0}"
223,completed,completed,231.81557191606274,118.06927366619115,349.8848455822539,"{""addressing"": 7.265502453819943, ""encoding"": 6.177879113240549, ""molecular_write"": 207.23746288473095, ""write_verification"": 10.134727464271284, ""buffer"": 1.0}","{""addressing"": 5.7138165339916505, ""molecular_access"": 41.4985250886109, ""sensing"": 32.860435482248775, ""basecalling"": 18.844216761404702, ""decoding"": 12.865443133580655, ""error_correction"": 5.286836666354491, ""buffer"": 1.0}"
224,completed,completed,198.21160307781528,108.47085159083471,306.68245466865,"{""addressing"": 7.944204909069365, ""encoding"": 7.994888507279611, ""molecular_write"": 165.5749818823906, ""write_verification"": 15.697527779075712, ""buffer"": 1.0}","{""addressing"": 6.947227781538711, ""molecular_access"": 28.408367250054607, ""sensing"": 32.130269708368814, ""basecalling"": 18.08004591261487, ""decoding"": 12.847807478070905, ""error_correction"": 9.057133460186812, ""buffer"": 1.0}"
225,completed,completed,95.77519043305011,140.1770766344152,235.9522670674653,"{""addressing"": 4.053724057202539, ""encoding"": 5.705180931311675, ""molecular_write"": 68.93140254401833, ""write_verification"": 16.084882900517577, ""buffer"": 1.0}","{""addressing"": 6.90248849210519, ""molecular_access"": 65.66962384460979, ""sensing"": 31.19131343932671, ""basecalling"": 11.351325585156331, ""decoding"": 13.807684482724548, ""error_correction"": 10.254640790492637, ""buffer"": 1.0}"
226,completed,completed,104.86475532314275,144.44534044071844,249.31009576386117,"{""addressing"": 4.8662270601793685, ""encoding"": 6.865176004971578, ""molecular_write"": 83.80225693476423, ""write_verification"": 8.331095323227574, ""buffer"": 1.0}","{""addressing"": 8.295389923470331, ""molecular_access"": 62.111099624113926, ""sensing"": 38.831761569177395, ""basecalling"": 15.912422595734485, ""decoding"": 11.289452476427828, ""error_correction"": 7.005214251794421, ""buffer"": 1.0}"
227,completed,completed,86.38171549596215,118.26836839201185,204.650083887974,"{""addressing"": 7.36502229765418, ""encoding"": 5.262634873458511, ""molecular_write"": 55.30108101767251, ""write_verification"": 17.452977307176948, ""buffer"": 1.0}","{""addressing"": 8.156562642549527, ""molecular_access"": 35.96563007977126, ""sensing"": 34.02797581130627, ""basecalling"": 15.560907508823187, ""decoding"": 12.798229696583137, ""error_correction"": 10.759062652978445, ""buffer"": 1.0}"
228,completed,completed,155.51537111717622,117.19482243257826,272.7101935497545,"{""addressing"": 8.189422273741998, ""encoding"": 7.149347240436233, ""molecular_write"": 123.93240889757392, ""write_verification"": 15.244192705424073, ""buffer"": 1.0}","{""addressing"": 10.494286461792996, ""molecular_access"": 41.92287017184435, ""sensing"": 32.491604192420155, ""basecalling"": 16.834231075757895, ""decoding"": 9.030002004071155, ""error_correction"": 5.421828526691712, ""buffer"": 1.0}"
229,completed,completed,174.96743772622116,125.88607078744488,300.85350851366604,"{""addressing"": 6.182665550609531, ""encoding"": 6.1822444484801915, ""molecular_write"": 147.78077986976646, ""write_verification"": 13.82174785736499, ""buffer"": 1.0}","{""addressing"": 8.515301021032517, ""molecular_access"": 50.074537312246434, ""sensing"": 30.548559542213873, ""basecalling"": 19.659714515250432, ""decoding"": 11.252188561136235, ""error_correction"": 4.835769835565365, ""buffer"": 1.0}"
230,completed,completed,224.03557767656127,146.04383340971594,370.0794110862772,"{""addressing"": 7.507979520599552, ""encoding"": 6.194267952495382, ""molecular_write"": 190.5863490377589, ""write_verification"": 18.746981165707425, ""buffer"": 1.0}","{""addressing"": 8.647529949403895, ""molecular_access"": 64.16671510499663, ""sensing"": 35.89263406164159, ""basecalling"": 14.584603449333253, ""decoding"": 12.850976107037091, ""error_correction"": 8.901374737303453, ""buffer"": 1.0}"
231,completed,completed,148.45936760118968,149.77839795940474,298.2377655605944,"{""addressing"": 7.245584694040807, ""encoding"": 5.958136992194722, ""molecular_write"": 115.61486405936171, ""write_verification"": 18.64078185559246, ""buffer"": 1.0}","{""addressing"": 8.0517309362156, ""molecular_access"": 64.71454251879189, ""sensing"": 35.996040551387814, ""basecalling"": 21.276370245651663, ""decoding"": 12.490157725156497, ""error_correction"": 6.249555982201221, ""buffer"": 1.0}"
232,completed,completed,201.64655871882724,129.52079988382036,331.1673586026476,"{""addressing"": 8.696663222367462, ""encoding"": 6.937271513567062, ""molecular_write"": 167.81707206606634, ""write_verification"": 17.195551916826346, ""buffer"": 1.0}","{""addressing"": 8.31048811803929, ""molecular_access"": 41.36561516455689, ""sensing"": 38.15923958730602, ""basecalling"": 17.076724043040837, ""decoding"": 14.074775719800831, ""error_correction"": 9.533957251076446, ""buffer"": 1.0}"
233,completed,completed,124.74783785917367,113.61300710629763,238.3608449654713,"{""addressing"": 9.214701236809054, ""encoding"": 5.631361750157622, ""molecular_write"": 94.86116764039923, ""write_verification"": 14.040607231807765, ""buffer"": 1.0}","{""addressing"": 7.043816667716111, ""molecular_access"": 33.661921387808995, ""sensing"": 33.83959687915721, ""basecalling"": 16.7142510967575, ""decoding"": 10.25638757597876, ""error_correction"": 11.097033498879053, ""buffer"": 1.0}"
234,completed,completed,239.96639853306897,114.65724879799825,354.6236473310672,"{""addressing"": 7.215556322809926, ""encoding"": 6.716469064761729, ""molecular_write"": 209.13904865346163, ""write_verification"": 15.895324492035686, ""buffer"": 1.0}","{""addressing"": 7.054105102501291, ""molecular_access"": 40.408757361478216, ""sensing"": 31.28785427767683, ""basecalling"": 13.21972627100457, ""decoding"": 14.538018185814527, ""error_correction"": 7.148787599522813, ""buffer"": 1.0}"
235,completed,completed,135.3540608381916,130.40255950011735,265.75662033830895,"{""addressing"": 9.407954144138367, ""encoding"": 4.933401737235527, ""molecular_write"": 102.35073483067653, ""write_verification"": 17.661970126141163, ""buffer"": 1.0}","{""addressing"": 9.266780433027266, ""molecular_access"": 50.03034625877781, ""sensing"": 38.62416528588199, ""basecalling"": 10.974997169639328, ""decoding"": 12.855937638068612, ""error_correction"": 7.650332714722343, ""buffer"": 1.0}"
236,completed,completed,183.74230758297998,129.58555626934842,313.3278638523284,"{""addressing"": 8.445325715435827, ""encoding"": 6.1822176739493, ""molecular_write"": 151.1866104306076, ""write_verification"": 16.92815376298726, ""buffer"": 1.0}","{""addressing"": 5.764502975207596, ""molecular_access"": 58.00060861398264, ""sensing"": 30.103281405966904, ""basecalling"": 14.556225773780376, ""decoding"": 9.31616196633919, ""error_correction"": 10.844775534071676, ""buffer"": 1.0}"
237,completed,completed,76.01034972678067,168.64842095557992,244.6587706823606,"{""addressing"": 7.1246502931279245, ""encoding"": 7.04946948956603, ""molecular_write"": 49.85412015964303, ""write_verification"": 10.98210978444369, ""buffer"": 1.0}","{""addressing"": 10.26486643287737, ""molecular_access"": 75.71659536876214, ""sensing"": 44.12428326688801, ""basecalling"": 18.509497829347204, ""decoding"": 11.719841735931148, ""error_correction"": 7.313336321774077, ""buffer"": 1.0}"
