req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
2,READ,19,118.47307317520054,4096,3,118.47307317520054,118.67307317520054,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,20,135.85832566037922,4096,4,135.85832566037922,136.0583256603792,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,21,132.69944973210465,4096,5,132.69944973210465,132.89944973210464,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,22,127.9153017124535,4096,6,127.9153017124535,128.1153017124535,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,23,134.4938831528953,4096,7,134.4938831528953,134.6938831528953,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,24,164.7455618148867,4096,8,164.7455618148867,164.9455618148867,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,25,133.15655035944602,4096,9,133.15655035944602,133.356550359446,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,26,135.76095935701966,4096,10,135.76095935701966,135.96095935701965,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,27,163.11640289128567,4096,11,163.11640289128567,163.31640289128566,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,28,118.26586616288425,4096,12,118.26586616288425,118.46586616288425,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,29,136.13477508335546,4096,13,136.13477508335546,136.33477508335545,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,30,100.67459255752676,4096,14,100.67459255752676,100.87459255752677,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,31,116.78152568363807,4096,15,116.78152568363807,116.98152568363807,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,32,117.78112138770474,4096,0,117.78112138770474,117.98112138770475,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,33,126.50157768380379,4096,1,126.50157768380379,126.70157768380379,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
