req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
1,READ,49,0.0,4096,1,0.0,128.89951748022594,completed,False,False,False,0,False,0,128.89951748022594,0.0,cold_read,"{""addressing"": 8.970603075879843, ""molecular_access"": 43.864290978565684, ""sensing"": 41.99207784582466, ""basecalling"": 13.610214868111003, ""decoding"": 10.605645044929979, ""error_correction"": 8.856685666914746, ""buffer"": 1.0}",128.89951748022594
1,READ,50,0.0,4096,2,0.0,143.3609891805729,completed,False,False,False,0,False,0,143.3609891805729,0.0,cold_read,"{""addressing"": 9.592354506279237, ""molecular_access"": 60.21898299843963, ""sensing"": 37.072976438169206, ""basecalling"": 14.323536399062045, ""decoding"": 14.111152364511106, ""error_correction"": 7.041986474111674, ""buffer"": 1.0}",143.3609891805729
1,READ,51,0.0,4096,3,0.0,162.31396565699617,completed,False,False,False,0,False,0,162.31396565699617,0.0,cold_read,"{""addressing"": 6.874698700256011, ""molecular_access"": 72.49548450862683, ""sensing"": 33.46763793722842, ""basecalling"": 24.529446077785494, ""decoding"": 15.697695585819261, ""error_correction"": 8.249002847280169, ""buffer"": 1.0}",162.31396565699617
1,READ,52,0.0,4096,4,0.0,139.5164720716631,completed,False,False,False,0,False,0,139.5164720716631,0.0,cold_read,"{""addressing"": 8.139709838300908, ""molecular_access"": 52.20730920538075, ""sensing"": 36.065471071763625, ""basecalling"": 22.669457268882958, ""decoding"": 10.05314258319848, ""error_correction"": 9.381382104136376, ""buffer"": 1.0}",139.5164720716631
1,READ,53,0.0,4096,5,0.0,138.19036287860146,completed,False,False,False,0,False,0,138.19036287860146,0.0,cold_read,"{""addressing"": 9.324305802489178, ""molecular_access"": 47.65884798571439, ""sensing"": 41.52369579073986, ""basecalling"": 20.19679914146518, ""decoding"": 9.414406025607185, ""error_correction"": 9.072308132585675, ""buffer"": 1.0}",138.19036287860146
1,READ,54,0.0,4096,6,0.0,129.99139056768726,completed,False,False,False,0,False,0,129.99139056768726,0.0,cold_read,"{""addressing"": 9.808962110375305, ""molecular_access"": 47.678462085376, ""sensing"": 35.778106082194356, ""basecalling"": 17.278336806735698, ""decoding"": 11.10566991679861, ""error_correction"": 7.341853566207312, ""buffer"": 1.0}",129.99139056768726
1,READ,55,0.0,4096,7,0.0,108.0193933692986,completed,False,False,False,0,False,0,108.0193933692986,0.0,cold_read,"{""addressing"": 7.426880274686975, ""molecular_access"": 28.88526841847757, ""sensing"": 35.985216670147246, ""basecalling"": 16.108720429795987, ""decoding"": 11.772222551051879, ""error_correction"": 6.841085025138918, ""buffer"": 1.0}",108.0193933692986
1,READ,56,0.0,4096,8,0.0,123.81229841447777,completed,False,False,False,0,False,0,123.81229841447777,0.0,cold_read,"{""addressing"": 5.678983345132718, ""molecular_access"": 33.44416745256326, ""sensing"": 38.89275240132013, ""basecalling"": 21.192474465076703, ""decoding"": 14.088887720101704, ""error_correction"": 9.515033030283234, ""buffer"": 1.0}",123.81229841447777
1,READ,57,0.0,4096,9,0.0,114.83729722765763,completed,False,False,False,0,False,0,114.83729722765763,0.0,cold_read,"{""addressing"": 8.006443724067788, ""molecular_access"": 35.81964457106692, ""sensing"": 36.74247083723581, ""basecalling"": 16.64198431964661, ""decoding"": 11.206661523835914, ""error_correction"": 5.420092251804585, ""buffer"": 1.0}",114.83729722765763
1,READ,58,0.0,4096,10,0.0,139.33023133069102,completed,False,False,False,0,False,0,139.33023133069102,0.0,cold_read,"{""addressing"": 7.790344110882562, ""molecular_access"": 62.76525691633213, ""sensing"": 28.761679225117113, ""basecalling"": 19.807829374036743, ""decoding"": 14.064137320497332, ""error_correction"": 5.140984383825127, ""buffer"": 1.0}",139.33023133069102
1,READ,59,0.0,4096,11,0.0,130.8084274049166,completed,False,False,False,0,False,0,130.8084274049166,0.0,cold_read,"{""addressing"": 8.514055089307881, ""molecular_access"": 46.083009521556995, ""sensing"": 33.11756511584947, ""basecalling"": 17.338702597449483, ""decoding"": 14.828768288197384, ""error_correction"": 9.926326792555408, ""buffer"": 1.0}",130.8084274049166
1,READ,60,0.0,4096,12,0.0,120.71607480719271,completed,False,False,False,0,False,0,120.71607480719271,0.0,cold_read,"{""addressing"": 8.042562453880741, ""molecular_access"": 45.9445974421441, ""sensing"": 30.77694150476464, ""basecalling"": 15.550269450205292, ""decoding"": 9.876017068751544, ""error_correction"": 9.525686887446401, ""buffer"": 1.0}",120.71607480719271
1,READ,61,0.0,4096,13,0.0,126.19990097350428,completed,False,False,False,0,False,0,126.19990097350428,0.0,cold_read,"{""addressing"": 7.522817829008904, ""molecular_access"": 33.503742197610705, ""sensing"": 44.809051172373216, ""basecalling"": 17.695948824963832, ""decoding"": 13.486499509905736, ""error_correction"": 8.181841439641891, ""buffer"": 1.0}",126.19990097350428
1,READ,62,0.0,4096,14,0.0,119.47982493250771,completed,False,False,False,0,False,0,119.47982493250771,0.0,cold_read,"{""addressing"": 7.870018431497605, ""molecular_access"": 36.10282426439212, ""sensing"": 37.09381548672467, ""basecalling"": 16.495059214074736, ""decoding"": 15.771590615877475, ""error_correction"": 5.146516919941114, ""buffer"": 1.0}",119.47982493250771
1,READ,63,0.0,4096,15,0.0,134.67939771921664,completed,False,False,False,0,False,0,134.67939771921664,0.0,cold_read,"{""addressing"": 9.199762869741603, ""molecular_access"": 53.57540625326562, ""sensing"": 28.840735176074148, ""basecalling"": 23.53482377423831, ""decoding"": 10.5980965148825, ""error_correction"": 7.930573131014478, ""buffer"": 1.0}",134.67939771921664
1,READ,64,0.0,4096,0,0.0,155.45671066232848,completed,False,False,False,0,False,0,155.45671066232848,0.0,cold_read,"{""addressing"": 6.3100066425729455, ""molecular_access"": 70.60452433206196, ""sensing"": 36.50766924124216, ""basecalling"": 21.138736352902633, ""decoding"": 12.106152113368063, ""error_correction"": 7.78962198018069, ""buffer"": 1.0}",155.45671066232848
1,READ,65,0.0,4096,1,0.0,135.71297328664312,completed,False,False,False,0,False,0,135.71297328664312,0.0,cold_read,"{""addressing"": 4.5238424765457275, ""molecular_access"": 65.96735957852452, ""sensing"": 24.29108838346592, ""basecalling"": 17.925893530039946, ""decoding"": 13.356165417733514, ""error_correction"": 8.648623900333483, ""buffer"": 1.0}",135.71297328664312
